break_date,chow_statistic,chow_p_value,f_max
2020.75,55.12021844613717,2.4285695676695696e-10,107.392573771842
2021.75,55.12021844613717,2.4285695676695696e-10,107.392573771842
2022.83333333333,55.12021844613717,2.4285695676695696e-10,107.392573771842
